name,id,location,type,typecode,pname,cityname,adname,address,pcode,citycode,adcode
兴达饲料厂,B000A7QWZY,"115.899350,40.382310",公司企业;工厂;工厂,170300,北京市,北京市,延庆区,延康路康庄镇人民政府西南侧约50米,110000,010,110119
大古城(公交站),BV10508753,"115.688971,40.304353",交通设施服务;公交车站;公交车站相关,150700,河北省,张家口市,怀来县,880路;怀来203路;怀来880路东花园区间,130000,0313,130730
北京咱家民宿,B0G17OZOBC,"115.888372,40.414231",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,康庄镇马营村党支部(一区四巷6号),110000,010,110119
丁家堡(公交站),BV10010930,"115.933950,40.518125",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y45路;Y5路,110000,010,110119
公共厕所,B0FFFADOMD,"115.907175,40.370425",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,晨光南街与西官路交叉口东南100米,110000,010,110119
板泉之野-故里,B0IBGDH7V5,"115.841471,40.458385",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,,110000,010,110119
公园停车场,B0FFG9JGAE,"115.907185,40.439716",交通设施服务;停车场;公共停车场,150904,北京市,北京市,延庆区,环湖南路妫河森林公园,110000,010,110119
屯军营村中街,B0FFGQQB6Y,"115.876827,40.390062",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
五里铺村,B013902A9V,"115.840722,40.332894",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,怀来县,怀来县,130000,0313,130730
北京世源仁雅小院,B0FFLGXPK6,"115.888837,40.413592",住宿服务;旅馆招待所;旅馆招待所,100200,北京市,北京市,延庆区,康庄镇马营村村民委员会,110000,010,110119
小南辛堡镇西(临时站)(公交站),BV11171679,"115.723892,40.317780",交通设施服务;公交车站;公交车站相关,150700,河北省,张家口市,怀来县,880路;怀来880路东花园区间,130000,0313,130730
怀来夏艳芳客栈,B0FFLE6PH5,"115.847341,40.372960",住宿服务;住宿服务相关;住宿服务相关,100000,河北省,张家口市,怀来县,康庄镇清水河村8号院,130000,0313,130730
中国建设银行,B0G3Y5VRM8,"115.901127,40.375877",金融保险服务;银行;中国建设银行,160106,北京市,北京市,延庆区,兴隆北街与文汇街交叉口西北约20米,110000,010,110119
园艺小镇休闲公园,B0FFM5O6BW,"115.936068,40.353839",风景名胜;公园广场;公园,110101,北京市,北京市,延庆区,,110000,010,110119
闲庭陋舍民宿,B0FFL29TNS,"115.846845,40.456758",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,张山营镇后黑龙庙村一区34号,110000,010,110119
兴隆南街1号院,B0HDHRDVLR,"115.901227,40.370796",商务住宅;住宅区;住宅小区,120302,北京市,北京市,延庆区,兴隆南街1号,110000,010,110119
北京悦舍民宿小院,B0FFKMUG7G,"115.892017,40.379579",住宿服务;旅馆招待所;旅馆招待所,100200,北京市,北京市,延庆区,康庄镇四街村新建街63号,110000,010,110119
北京清孔雀连锁度假小院(6号店),B0HGZA1HOU,"115.879089,40.403587",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,刘浩营村,110000,010,110119
G7京新高速入口(东向),BZDIPR0043,"115.798015,40.442997",地名地址信息;交通地名;高速路入口,190305,北京市,北京市,延庆区,延庆区,110000,010,110119
北京遇见小住民宿,B0HBKMPLM7,"115.928844,40.432914",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,康庄镇大路村中街五巷12号,110000,010,110119
东花园旧村,B013902A2E,"115.814565,40.351826",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,怀来县,怀来县,130000,0313,130730
南营村中街一巷,BZDIPS00GU,"115.896147,40.426162",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
辉煌松山度假酒店水疗中心(暂停营业),B0FFLGX1A1,"115.820770,40.463242",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,张山营镇古龙路66号,110000,010,110119
下芦凤营村,B000A8012F,"115.861867,40.476643",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
北京有家逸墅,B0FFJ4Y0I1,"115.887389,40.373124",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,康庄镇榆林堡村康庄中学南,110000,010,110119
幸福园小区,B0FFL880C6,"115.904095,40.370652",商务住宅;住宅区;住宅小区,120302,北京市,北京市,延庆区,延庆区S216(G6辅路),110000,010,110119
郭家堡村,B000A801F3,"115.934440,40.400474",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
北京咱家小管家别墅,B0FFLI5X3P,"115.890012,40.413700",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,康庄镇马营村党支部(一区四巷6号),110000,010,110119
应梦寺(公交站),BV11483701,"115.937947,40.520959",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y40路,110000,010,110119
马刘路,BZDHPS009W,"115.881635,40.410268",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
京冀酒店,B01390PK3Z,"115.732482,40.319431",住宿服务;宾馆酒店;宾馆酒店,100100,河北省,张家口市,怀来县,小南辛堡镇康祁公路派出所东150米路北,130000,0313,130730
西刘路,BZDHPS00CG,"115.901004,40.414020",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
靳家堡(公交站),BV10010932,"115.942169,40.519100",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y45路,110000,010,110119
北京水峪山居特色民宿,B0HR0ATWJH,"115.830646,40.470098",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,张山营镇水峪村二排5号,110000,010,110119
东花园北站站前广场,B0FFLK40CM,"115.795136,40.342257",风景名胜;公园广场;城市广场,110105,河北省,张家口市,怀来县,站前街与海棠大道交叉口西北约40米,130000,0313,130730
北京清朗酒店,B0H1A7507P,"115.918059,40.388777",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,康庄镇康庄开发区康祥路5号,110000,010,110119
北京恬园逸舍民宿,B0FFLAHHG8,"115.897426,40.426857",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,康庄镇火烧营村北街二巷17号,110000,010,110119
公共厕所(张山营村),B0H3DZQ8WH,"115.860893,40.479823",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,,110000,010,110119
官厅大桥,B0FFF9R58R,"115.879945,40.449997",地名地址信息;交通地名;桥,190307,北京市,北京市,延庆区,延庆区,110000,010,110119
水上公园-妫水河,B0FFJMBY3V,"115.892105,40.452614",风景名胜;风景名胜相关;旅游景点,110000,北京市,北京市,延庆区,延农路南100米,110000,010,110119
站北街,BZDHPS00CI,"115.894725,40.379874",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
汇通路,BZDHPS00BC,"115.892839,40.378151",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
山水兴民宿,B0FFMCFQWF,"115.895891,40.376583",住宿服务;旅馆招待所;旅馆招待所,100200,北京市,北京市,延庆区,康庄镇庄祥街望都佳园西门对面,110000,010,110119
西五里营小学,B0FFH6XM5Y,"115.829296,40.457563",科教文化服务;学校;小学,141203,北京市,北京市,延庆区,张山营镇西五里营村,110000,010,110119
晏家堡(公交站),BV10010933,"115.948312,40.519822",交通设施服务;公交车站;公交车站相关,150700,北京市,北京市,延庆区,Y45路,110000,010,110119
北京八达岭机场,B0FFM9JJQJ,"115.94426,40.379144",交通设施服务;机场相关;飞机场,150104,北京市,北京市,延庆区,,110000,010,110119
晓懒猫民宿,B0FFKMI472,"115.907111,40.399522",住宿服务;旅馆招待所;旅馆招待所,100200,北京市,北京市,延庆区,康庄镇西桑园村西二区14号,110000,010,110119
道路停车位,B0H2G7U7L5,"115.886226,40.377915",交通设施服务;停车场;路边停车场,150906,北京市,北京市,延庆区,延康路与汇通路交叉口西约80米,110000,010,110119
堂潮小院,B0H2SSD3M9,"115.891138,40.417848",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,康庄镇张老营村中街一巷5号,110000,010,110119
张山营村,B0FFG7BNHZ,"115.861110,40.479786",地名地址信息;普通地名;村庄级地名,190108,北京市,北京市,延庆区,延庆区,110000,010,110119
瑞云观乡,B01390P938,"115.822420,40.296219",地名地址信息;普通地名;乡镇级地名,190106,河北省,张家口市,怀来县,怀来县,130000,0313,130730
中关村延庆园,B0FFHGOP2U,"115.932494,40.363417",商务住宅;产业园区;产业园区,120100,北京市,北京市,延庆区,康庄镇紫光东路1号中关村科技园区,110000,010,110119
康西草原旅游公司(东北门),B0FFH1BSND,"115.856296,40.392427",通行设施;临街院门;临街院正门,991401,北京市,北京市,延庆区,康草路,110000,010,110119
康庄三街,B000A9PSN6,"115.901335,40.374767",商务住宅;住宅区;住宅小区,120302,北京市,北京市,延庆区,兴隆商业街与康元路交叉口西50米,110000,010,110119
新村,B013902C64,"115.730134,40.321070",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,怀来县,怀来县,130000,0313,130730
北京丰江丽农家院,B0HDKNDASK,"115.894491,40.379933",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,康庄四街站北街58号,110000,010,110119
花筑奢·北京云上35栋别墅,B0FFLFBRHW,"115.816378,40.466350",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,张山营镇古龙路66号35栋,110000,010,110119
服务区公共厕所(建设中),B0FFG08T6E,"115.896704,40.358366",公共设施;公共厕所;公共厕所,200300,北京市,北京市,延庆区,服务区与G6京藏高速交叉口东100米,110000,010,110119
西安庄村,B0HK1OFVP6,"115.837712,40.474357",地名地址信息;普通地名;村组级地名,190109,北京市,北京市,延庆区,延庆区,110000,010,110119
北京人文大学航空学院,B0FFH5LQC9,"115.890408,40.370062",科教文化服务;学校;高等院校,141201,北京市,北京市,延庆区,康庄镇,110000,010,110119
三秋民宿,B0G3ZSRXLN,"115.777675,40.460207",住宿服务;旅馆招待所;旅馆招待所,100200,北京市,北京市,延庆区,原乡美利坚东门,110000,010,110119
榆林堡捌号院民宿,B0HAXMM60X,"115.878672,40.372030",住宿服务;住宿服务相关;住宿服务相关,100000,北京市,北京市,延庆区,康庄镇榆林堡村小西街8号,110000,010,110119
北京世园公园植物馆,B0FFKFZDRA,"115.943636,40.438217",科教文化服务;展览馆;展览馆,140200,北京市,北京市,延庆区,北京世园公园内,110000,010,110119
鸿胜庄农家院住宿,B0FFJOIYO1,"115.888016,40.373792",住宿服务;旅馆招待所;旅馆招待所,100200,北京市,北京市,延庆区,延康路(北京市延庆区康庄中学东侧),110000,010,110119
京银路与G7京新高速交叉口,B0FFLKXB5T,"115.795030,40.442477",地名地址信息;交通地名;路口名,190302,北京市,北京市,延庆区,延庆区,110000,010,110119
东花园站(暂停营业),B01390PN6M,"115.800471,40.347049",交通设施服务;火车站;火车站,150200,河北省,张家口市,怀来县,东花园镇,130000,0313,130730
北京市西康综合检查站,B0FFFDOXZ8,"115.872312,40.360185",政府机构及社会团体;交通车辆管理;交通执法站,130604,河北省,张家口市,怀来县,457县道附近,130000,0313,130730
北京阳光时代马球俱乐部(东门),B0HGU5FA04,"115.861769,40.401913",通行设施;临街院门;临街院门,991400,北京市,北京市,延庆区,康西路,110000,010,110119
大王庄小区,B0GK9ZPR15,"115.909355,40.376250",商务住宅;住宅区;住宅小区,120302,北京市,北京市,延庆区,康元路与康张路交叉口西约180米,110000,010,110119
大营村烽火台遗址,B0FFGCRTXL,"115.907686,40.44006",风景名胜;风景名胜相关;旅游景点,110000,北京市,北京市,延庆区,s220省道西边北京世园公园内,110000,010,110119
下营跨线桥,B0FFGQ4XZB,"115.794996,40.442454",地名地址信息;交通地名;桥,190307,北京市,北京市,延庆区,延庆区,110000,010,110119
北京一珂度假别墅(3号店),B0HBGKBZZY,"115.903585,40.426998",住宿服务;宾馆酒店;宾馆酒店,100100,北京市,北京市,延庆区,北京市朝阳区望京西路金隅大厦,110000,010,110119
延庆小河屯村公园,B0FFHCP8XN,"115.878949,40.494410",风景名胜;公园广场;公园,110101,北京市,北京市,延庆区,小松路西侧,110000,010,110119
野鸭湖国家湿地公园停车场(出口),B0FFKZXJNE,"115.862642,40.408829",交通设施服务;停车场;停车场出口,150908,北京市,北京市,延庆区,康野路野鸭湖风景区野鸭湖国家湿地公园-停车场内,110000,010,110119
鸳鸯岩,B000A9PIJU,"115.818987,40.498789",风景名胜;风景名胜;风景名胜,110200,北京市,北京市,延庆区,张山营镇012县道附近,110000,010,110119
百果园二号展馆,B0FFKFZDR8,"115.941369,40.437985",科教文化服务;展览馆;展览馆,140200,北京市,北京市,延庆区,北京世园公园内,110000,010,110119
奥伦达露营区停车场,B0HATCZNF8,"115.777565,40.459910",交通设施服务;停车场;公共停车场,150904,北京市,北京市,延庆区,010县道,110000,010,110119
原乡美利坚教堂,B0FFGTF6LX,"115.7745,40.459169",风景名胜;风景名胜;教堂,110206,河北省,张家口市,怀来县,古崖居路,130000,0313,130730
屯军营村南街,B0FFGZCD3Z,"115.881631,40.389547",地名地址信息;交通地名;道路名,190301,北京市,北京市,延庆区,延庆区,110000,010,110119
老君庄村,B013902A21,"115.737043,40.382525",地名地址信息;普通地名;村庄级地名,190108,河北省,张家口市,怀来县,怀来县,130000,0313,130730
中国马术史博物馆,B0FFFBYA3R,"115.946950,40.351389",科教文化服务;博物馆;博物馆,140100,北京市,北京市,延庆区,镇阳光路8号中国马文化博物馆附近,110000,010,110119
百果园一号展馆,B0FFKFZDR7,"115.943368,40.439411",科教文化服务;展览馆;展览馆,140200,北京市,北京市,延庆区,北京世园公园内,110000,010,110119
飞翔葡萄,B0I6BRXW5H,"115.879836,40.460572",风景名胜;风景名胜相关;旅游景点,110000,北京市,北京市,延庆区,张山营镇下芦凤营村村南800米世界葡萄博览园,110000,010,110119
下营桥,B0FFGQ58E9,"115.797034,40.443855",地名地址信息;交通地名;桥,190307,北京市,北京市,延庆区,延庆区,110000,010,110119
下沉广场,B0FFMAZSWI,"115.941538,40.437985",风景名胜;公园广场;城市广场,110105,北京市,北京市,延庆区,s220省道西边北京世园公园内,110000,010,110119
